,image,score,features
137,/home/ubuntu/MEBeauty-database/images/male/black/david-rotimi-6hGIMs-TOYU-unsplash.jpg,3.79,[[1.38457975 1.22337474 4.07064104 ... 2.0928269  1.29378021 1.28459418]]
138,/home/ubuntu/MEBeauty-database/images/female/indian/woman-761642_1920.jpg,3.7901234567901234,[[1.39222948 1.24873707 5.28318865 ... 3.17234177 1.34612552 1.78885438]]
139,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-1146530_1920.jpg,3.8004728132387697,[[0.96065222 0.9721358  5.1097543  ... 5.46999218 0.86059484 1.01985271]]
140,/home/ubuntu/MEBeauty-database/images/male/mideastern/matthijs-van-dis-zdhgC39sT9w-unsplash.jpg,3.801652892561984,[[1.14287252 1.12791178 6.62870927 ... 3.72351888 1.23144238 1.11342985]]
141,/home/ubuntu/MEBeauty-database/images/male/caucasian/jackson-david-8q-EOrlhP8I-unsplash.jpg,3.8125,[[1.15913011 1.10528702 5.25267491 ... 2.22278498 1.03975049 1.15085427]]
142,/home/ubuntu/MEBeauty-database/images/male/caucasian/black-2178681_1920.jpg,3.8264583333333335,[[0.93511197 0.95090818 8.63712915 ... 4.44150453 0.86380197 0.93702723]]
143,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-1161334_1920.jpg,3.8319791666666663,"[[ 0.84233722  0.87699755  7.5563725  ... 13.02305648  0.78535872
   0.80829672]]"
144,/home/ubuntu/MEBeauty-database/images/male/asian/jassir-jonis-dS6a-NAqbII-unsplash.jpg,3.833333333333333,[[1.17813625 1.12650346 6.74564129 ... 2.82674189 0.97769236 1.05885953]]
145,/home/ubuntu/MEBeauty-database/images/male/asian/staring-3547110_1920.jpg,3.834367612293143,[[1.21617607 1.15474419 7.00404196 ... 2.16233107 0.91493392 1.36412321]]
146,/home/ubuntu/MEBeauty-database/images/male/indian/jyotirmoy-gupta-nBe68MZSIYY-unsplash.jpg,3.83625,[[2.0224348  1.76185723 9.0747463  ... 2.5144983  1.76895549 2.03085339]]
147,/home/ubuntu/MEBeauty-database/images/male/indian/ali-yahya-22S6KHZoE8Q-unsplash.jpg,3.845748187211602,[[1.08690925 1.07072399 8.65       ... 2.86205725 1.20811323 0.92643633]]
148,/home/ubuntu/MEBeauty-database/images/female/indian/christina-wocintechchat-com-1Kf3jFemsPk-unsplash.jpg,3.851851851851852,[[0.77921229 0.84430876 5.26652536 ... 3.04351865 0.62944369 0.89019337]]
149,/home/ubuntu/MEBeauty-database/images/male/caucasian/person-700003_1920.jpg,3.854609929078014,[[0.87023989 0.90621178 5.88750557 ... 3.48402031 0.79237752 1.02911463]]
150,/home/ubuntu/MEBeauty-database/images/female/hispanic/woman-4552028_1920.jpg,3.8620689655172415,[[1.19434944 1.12586551 5.14984437 ... 3.31406138 1.101904   1.65286381]]
151,/home/ubuntu/MEBeauty-database/images/male/caucasian/joker-5485787_1920.jpg,3.875,[[0.56124899 0.65946897 6.37010996 ... 5.25145482 0.32129634 0.40334526]]
152,/home/ubuntu/MEBeauty-database/images/female/caucasian/luke-braswell-8s5brjtO4_M-unsplash.jpg,3.876269621421976,[[1.11293967 1.06884031 4.14602446 ... 3.1021814  1.06159767 1.13723625]]
153,/home/ubuntu/MEBeauty-database/images/male/asian/pexels-juan-n-gomez-2589650.jpg,3.888888888888889,[[1.21666904 1.14999129 5.76796585 ... 2.50530411 1.23185718 1.13946541]]
154,/home/ubuntu/MEBeauty-database/images/female/caucasian/hesam-jr-TAGFNCnw7f4-unsplash.jpg,3.89030612244898,[[1.27615619 1.1772101  4.59368901 ... 1.92935484 1.39366699 1.12018137]]
155,/home/ubuntu/MEBeauty-database/images/female/asian/annie-lin-876188_1920.jpg,3.896551724137931,[[1.27668099 1.19049553 5.90447168 ... 1.75397116 1.01965015 1.73561304]]
156,/home/ubuntu/MEBeauty-database/images/male/mideastern/arabs-618749_1920.jpg,3.90125,[[1.23554846 1.16266784 5.89903623 ... 2.77099679 1.12725184 1.1814073 ]]
157,/home/ubuntu/MEBeauty-database/images/female/asian/documentary-2695341_1920.jpg,3.9047619047619047,[[0.69028114 0.80143871 4.00055524 ... 2.26774939 0.59358501 0.75707812]]
158,/home/ubuntu/MEBeauty-database/images/male/mideastern/face-3737238_1920.jpg,3.90625,[[1.08735763 1.05615695 4.33899149 ... 6.45294115 1.09420746 1.1702782 ]]
159,/home/ubuntu/MEBeauty-database/images/male/mideastern/portrait-3052641_1920.jpg,3.91439393939394,"[[ 1.15153818  1.11668253  7.62020938 ... 12.16780817  1.14256761
   1.14846224]]"
160,/home/ubuntu/MEBeauty-database/images/male/caucasian/sharon-mccutcheon-W2hSpLh5caQ-unsplash.jpg,3.9207608695652176,[[0.58051701 0.6890273  5.54760612 ... 3.78056648 0.53337368 0.68784418]]
161,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-2326484_1920.jpg,3.9238043478260867,[[0.6481292  0.75461543 4.73980521 ... 5.33338542 0.63064433 0.71035865]]
162,/home/ubuntu/MEBeauty-database/images/female/hispanic/siavosh-hosseini-XIDBMAAHGpQ-unsplash.jpg,3.9259259259259265,[[1.079807   1.05865952 5.75331137 ... 3.34422241 0.93577305 1.30273272]]
163,/home/ubuntu/MEBeauty-database/images/female/indian/woman-3105856_1920.jpg,3.931034482758621,[[0.63677901 0.72579374 5.6905663  ... 2.97477266 0.53295746 0.74875903]]
164,/home/ubuntu/MEBeauty-database/images/male/asian/herbal-medicine-1182254_1920.jpg,3.9391605698883327,[[1.74048229 1.41421356 4.48112573 ... 2.59220941 1.29291656 2.14640305]]
165,/home/ubuntu/MEBeauty-database/images/female/caucasian/megan-bagshaw-VqblHgABSVA-unsplash.jpg,3.94,[[0.59345111 0.72584681 4.46888737 ... 2.80447379 0.71403559 0.59939638]]
166,/home/ubuntu/MEBeauty-database/images/male/black/angry-boy-3740043_1920.jpg,3.9491869918699183,[[0.89651855 0.92360936 8.37378947 ... 2.12582959 0.9022132  0.80938196]]
167,/home/ubuntu/MEBeauty-database/images/female/asian/people-3332333_1920.jpg,3.9607609988109393,[[0.55404919 0.67656404 5.13524729 ... 1.73171705 0.53638854 0.59709906]]
168,/home/ubuntu/MEBeauty-database/images/female/asian/character-2454694_1920.jpg,3.963010204081633,[[1.11104517 1.08007079 5.31851711 ... 2.87762644 1.00601962 1.24016128]]
169,/home/ubuntu/MEBeauty-database/images/male/black/annie-spratt-QdK6aujOLYs-unsplash.jpg,3.975206611570248,[[1.2427796  1.15363198 4.90396312 ... 1.96295143 0.92195098 1.49434906]]
170,/home/ubuntu/MEBeauty-database/images/male/asian/gabriel-tovar-E6gYWTFDsQI-unsplash.jpg,3.9791666666666665,[[1.00075516 1.00098886 4.88405536 ... 4.61111111 0.94654059 1.10479444]]
171,/home/ubuntu/MEBeauty-database/images/male/mideastern/tradition-60791_1920.jpg,3.98125,[[0.36795557 0.46218145 8.94680104 ... 3.25253914 0.28274499 0.44366407]]
172,/home/ubuntu/MEBeauty-database/images/male/black/pexels-c-technical-6612112.jpg,4.0,[[0.98241119 0.99336346 4.66955212 ... 2.67546725 0.88838422 0.95823175]]
173,/home/ubuntu/MEBeauty-database/images/female/indian/woman-5267153_1920.jpg,4.0,[[0.79749528 0.84920036 6.48572808 ... 3.95048539 0.75234425 0.76780663]]
174,/home/ubuntu/MEBeauty-database/images/male/indian/pexels-the-baljinder-4089881.jpg,4.0,[[1.15104228 1.11419214 7.73448267 ... 2.89521527 1.10119429 1.10361481]]
175,/home/ubuntu/MEBeauty-database/images/male/asian/emir-taner-bTe1h3b8Ncc-unsplash.jpg,4.0,[[0.82398022 0.87292881 6.23283087 ... 3.0534455  0.82613992 0.90890244]]
176,/home/ubuntu/MEBeauty-database/images/male/asian/landovan-4aSkbR8Kdwk-unsplash.jpg,4.012345679012347,[[0.92031828 0.94174191 6.16279428 ... 2.18793483 0.96868503 1.23669388]]
177,/home/ubuntu/MEBeauty-database/images/female/mideastern/ashkan-forouzani-SNYaOnl22u8-unsplash.jpg,4.016666666666667,[[0.66154141 0.76182891 5.13496109 ... 2.88424478 0.57749836 0.75788029]]
178,/home/ubuntu/MEBeauty-database/images/male/hispanic/tania-mousinho-ZTiPsISn3ac-unsplash.jpg,4.029326364692219,[[0.79505295 0.85934669 4.68007819 ... 2.88711535 0.94171131 0.7781745 ]]
179,/home/ubuntu/MEBeauty-database/images/female/black/models-2158971_1920.jpg,4.033251231527093,[[0.73248877 0.81317049 4.98320068 ... 2.63969219 0.67068363 0.91588951]]
180,/home/ubuntu/MEBeauty-database/images/male/asian/nathan-dumlao-woZEuvPV3to-unsplash.jpg,4.037037037037036,[[0.83837746 0.88645429 4.98926683 ... 2.84708313 0.81964427 0.94567135]]
181,/home/ubuntu/MEBeauty-database/images/male/black/pexels-oladimeji-ajegbile-2650090.jpg,4.037037037037036,[[1.03712929 1.0233041  3.21154814 ... 3.09082691 0.89432974 1.14125555]]
182,/home/ubuntu/MEBeauty-database/images/female/indian/jyotirmoy-gupta-AXBsyZVjPLQ-unsplash.jpg,4.037037037037037,[[1.12459957 1.08643309 5.54587746 ... 3.58883302 0.96118154 1.23277392]]
183,/home/ubuntu/MEBeauty-database/images/male/indian/pexels-zain-ali-905470.jpg,4.041666666666666,"[[ 1.27366488  1.22406974 10.94712704 ...  5.44848665  1.20949935
   1.47748614]]"
184,/home/ubuntu/MEBeauty-database/images/male/black/pexels-zack-jarosz-2024901.jpg,4.041666666666666,[[0.95300786 0.95725845 8.05216675 ... 2.9157882  1.00783617 0.92068006]]
185,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-379677_1920.jpg,4.048663324979114,[[1.00025973 0.99787236 5.81151203 ... 2.05726348 0.951404   1.34452637]]
186,/home/ubuntu/MEBeauty-database/images/male/hispanic/male-4444163_1920.jpg,4.059027777777779,[[2.50426663 1.95054792 6.91125402 ... 2.71595604 2.31078472 2.75262113]]
187,/home/ubuntu/MEBeauty-database/images/male/black/samuel-aboh-NGVBWmvmSHI-unsplash.jpg,4.059456264775414,[[1.10959872 1.07131944 5.01873745 ... 2.26765349 0.93254099 1.01098934]]
188,/home/ubuntu/MEBeauty-database/images/male/asian/credit-card-1599787_1920.jpg,4.067303517151542,[[1.01248839 1.00970057 4.76910778 ... 3.15489586 0.93156443 1.17072684]]
189,/home/ubuntu/MEBeauty-database/images/female/indian/eyes-5938203_1920.jpg,4.071428571428571,[[1.41238695 1.24336234 4.4386138  ... 2.8982516  1.18310662 1.41913093]]
190,/home/ubuntu/MEBeauty-database/images/female/indian/eyes-5938203_1920.jpg,4.071428571428571,[[2.53430719 1.7945009  4.19297998 ... 1.75266935 1.4481929  3.36154726]]
191,/home/ubuntu/MEBeauty-database/images/male/black/humphrey-muleba-72QxUqXuXz8-unsplash.jpg,4.082175925925927,[[1.01561518 1.0077023  3.56069215 ... 2.43098434 0.87495571 1.16504162]]
192,/home/ubuntu/MEBeauty-database/images/male/hispanic/mika-suYP9jClcSA-unsplash.jpg,4.0855263157894735,[[0.85836965 0.90330458 5.19421928 ... 2.88702645 0.68561209 1.03069599]]
193,/home/ubuntu/MEBeauty-database/images/female/black/clarke-sanders-e_W1qouapG8-unsplash.jpg,4.08801775147929,[[0.95418787 0.96776159 4.64130896 ... 2.44666286 1.11255462 0.97220347]]
194,/home/ubuntu/MEBeauty-database/images/male/indian/jaikishan-patel-DSyyWrVjBNA-unsplash.jpg,4.095238095238096,[[1.10143056 1.07219651 6.26251688 ... 4.62637168 1.07287489 1.16765773]]
195,/home/ubuntu/MEBeauty-database/images/female/caucasian/mohammed-hassan-xC2YIBmTROU-unsplash.jpg,4.100334448160536,[[1.10444912 1.06768064 4.55073075 ... 4.33368944 1.03295137 1.29169102]]
196,/home/ubuntu/MEBeauty-database/images/female/asian/portrait-3058726_1920.jpg,4.1033333333333335,[[0.93082784 0.93091235 5.18972847 ... 2.61021195 0.93211752 1.04276723]]
197,/home/ubuntu/MEBeauty-database/images/female/black/jessica-felicio-YEbFUPYfUlo-unsplash.jpg,4.107142857142858,[[0.95630526 0.97289023 5.48758054 ... 1.8207957  0.76591198 1.19010514]]
198,/home/ubuntu/MEBeauty-database/images/female/indian/india-4869731_1920.jpg,4.10820451843044,[[0.5547002  0.63248481 8.35191977 ... 2.95559906 0.60604981 0.7018346 ]]
199,/home/ubuntu/MEBeauty-database/images/female/caucasian/manny-moreno-jeAW5LRuNts-unsplash.jpg,4.111111111111112,[[0.79001117 0.84947864 5.61453619 ... 2.69234309 0.83576362 0.82410697]]
200,/home/ubuntu/MEBeauty-database/images/male/indian/pexels-ibadat-singh-2955247.jpg,4.111111111111112,[[0.85561592 0.8965244  5.78677738 ... 2.02484567 0.95513758 0.84635359]]
201,/home/ubuntu/MEBeauty-database/images/male/mideastern/man-1129953_1920.jpg,4.111111111111112,[[1.40113548 1.31876593 8.04182358 ... 4.44722135 1.4615916  1.28312464]]
202,/home/ubuntu/MEBeauty-database/images/male/black/pexels-kyle-woods-4022812.jpg,4.111111111111112,[[1.55363382 1.44302754 7.82665679 ... 2.14063726 1.66909258 1.32845261]]
203,/home/ubuntu/MEBeauty-database/images/male/indian/children-82272_1920.jpg,4.111111111111112,[[0.97536094 0.98162629 5.61214989 ... 4.18936138 0.86263014 1.11867177]]
204,/home/ubuntu/MEBeauty-database/images/male/indian/portrait-2529905_1920.jpg,4.1228070175438605,"[[ 0.99415883  0.99798224 10.63014581 ...  3.02883771  1.13833098
   1.18263038]]"
205,/home/ubuntu/MEBeauty-database/images/female/hispanic/confused-2681507_1920.jpg,4.125,[[1.03774056 1.01878725 5.05687387 ... 2.55962289 0.914835   0.99832215]]
206,/home/ubuntu/MEBeauty-database/images/male/indian/md-duran-3pe-sQM8-28-unsplash.jpg,4.131976744186046,[[1.03101088 1.01478542 7.69277126 ... 3.2        1.15154588 0.93543834]]
207,/home/ubuntu/MEBeauty-database/images/male/black/mubarak-show-Ve7xjKImd28-unsplash.jpg,4.1350694444444445,[[0.82065385 0.87380164 5.65421372 ... 2.63532809 0.71136507 0.93590511]]
208,/home/ubuntu/MEBeauty-database/images/male/asian/national-cancer-institute-kooSjlL8LnQ-unsplash.jpg,4.139922635720955,[[1.79926001 1.48758129 5.46276616 ... 3.55592858 1.7739767  1.80875784]]
209,/home/ubuntu/MEBeauty-database/images/female/caucasian/jose-pedro-ortiz-uwaVLojaY7w-unsplash.jpg,4.146254458977409,[[3.20849567 2.11150428 5.13177757 ... 2.09083084 2.79068841 3.74732609]]
210,/home/ubuntu/MEBeauty-database/images/male/hispanic/pexels-armin-rimoldi-5301742.jpg,4.152777777777779,[[0.64775355 0.73105335 6.49444207 ... 2.51917645 0.63245553 0.67802492]]
211,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-3123557_1920.jpg,4.160523186682521,[[0.92381836 0.95366293 3.950312   ... 3.73315739 0.97018344 1.13167429]]
212,/home/ubuntu/MEBeauty-database/images/male/black/jay-mullings-DXlXiFDNPRs-unsplash.jpg,4.166666666666667,[[0.94667497 0.9693467  6.14359549 ... 2.14592588 0.87916766 1.12263975]]
213,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-1615242_1920.jpg,4.177971014492754,[[0.61178919 0.71939351 5.25303147 ... 5.08580226 0.56244405 0.50530541]]
214,/home/ubuntu/MEBeauty-database/images/male/mideastern/mohammad-metri-r8J8AfoHPz4-unsplash.jpg,4.186039886039887,[[1.10085318 1.07733494 8.17539683 ... 3.80131556 1.01443644 1.09461666]]
215,/home/ubuntu/MEBeauty-database/images/male/indian/salman-ahmad-JBxAQ_Blorw-unsplash.jpg,4.187012987012986,"[[ 0.78202592  0.81845045 10.26387694 ...  2.60768096  0.66032111
   0.96747808]]"
216,/home/ubuntu/MEBeauty-database/images/male/caucasian/jalen-terry-QmWqxITdWbI-unsplash.jpg,4.21,[[0.57941341 0.68183401 5.80785862 ... 2.08331243 0.51412693 0.64259383]]
217,/home/ubuntu/MEBeauty-database/images/male/caucasian/person-771996_1920.jpg,4.210661300505051,[[1.01494107 1.00950365 6.8387309  ... 3.22646703 1.03232429 1.07338739]]
218,/home/ubuntu/MEBeauty-database/images/male/black/david-todd-mccarty-NXlQ2PnzMGg-unsplash.jpg,4.2174324068822076,[[0.98338332 0.98998852 4.45100836 ... 3.21260416 0.87995656 1.0835281 ]]
219,/home/ubuntu/MEBeauty-database/images/female/black/people-3238357_1920.jpg,4.218787158145065,[[0.81397342 0.86794476 5.39470543 ... 2.43394486 0.62589919 0.95769581]]
220,/home/ubuntu/MEBeauty-database/images/female/black/mehmet-turgut-kirkgoz-2rVzuyCowLI-unsplash.jpg,4.221938775510204,[[0.89502143 0.93856754 3.79157369 ... 2.2974832  0.74281401 0.99875985]]
221,/home/ubuntu/MEBeauty-database/images/male/asian/christian-senan-KW4JsQp8zGU-unsplash.jpg,4.222222222222221,[[1.86281023 1.58827311 7.04665769 ... 3.53553391 1.92389123 2.13729908]]
222,/home/ubuntu/MEBeauty-database/images/female/indian/pexels-arvind-shakya-796557.jpg,4.222222222222221,[[1.05689626 1.03837026 5.29419935 ... 3.42141142 0.88235294 1.16034122]]
223,/home/ubuntu/MEBeauty-database/images/male/black/pexels-alex-green-5699771.jpg,4.222222222222221,[[0.86888291 0.90160861 6.59275868 ... 1.92699522 0.66836448 1.1849099 ]]
224,/home/ubuntu/MEBeauty-database/images/male/asian/christian-senan-BN2VEGCf140-unsplash.jpg,4.222222222222221,[[0.66996042 0.75783987 5.59680991 ... 2.69565217 0.63140565 0.80655676]]
225,/home/ubuntu/MEBeauty-database/images/male/black/pexels-mwabonje-2096476.jpg,4.222222222222221,"[[ 0.43515624  0.50841392 10.24158191 ...  1.95900064  0.53973845
   0.37768646]]"
226,/home/ubuntu/MEBeauty-database/images/male/caucasian/cowboy-67630_1920.jpg,4.232469512195122,[[1.06403356 1.03585539 5.08028935 ... 2.92308481 0.94698298 1.19833128]]
227,/home/ubuntu/MEBeauty-database/images/male/indian/rahadiansyah-3RQEJUpu-Dc-unsplash.jpg,4.243421052631579,[[0.76278242 0.82260219 5.76802078 ... 2.54538451 0.64001078 0.79358539]]
228,/home/ubuntu/MEBeauty-database/images/male/black/temitope-olukayode-bNl3lzD0LpU-unsplash.jpg,4.25,[[0.53445364 0.61094399 9.22752241 ... 1.9468655  0.51177504 0.63680799]]
229,/home/ubuntu/MEBeauty-database/images/male/indian/head-shots-1544781_1920.jpg,4.250532945736435,[[1.15974135 1.10705649 5.39017086 ... 3.1276426  1.08499887 1.27475488]]
230,/home/ubuntu/MEBeauty-database/images/female/caucasian/logan-weaver-X1wFriUtQIE-unsplash.jpg,4.257112184648416,[[0.8398985  0.8947476  4.48392776 ... 3.65365141 0.69238656 0.99003534]]
231,/home/ubuntu/MEBeauty-database/images/female/mideastern/abi-lewis-5f8i3ckEswk-unsplash.jpg,4.25921052631579,[[1.32909369 1.2042604  4.33221518 ... 4.35669952 1.32430898 1.42191503]]
232,/home/ubuntu/MEBeauty-database/images/female/caucasian/juno-jo-eIxDn1OVJT8-unsplash.jpg,4.25925925925926,[[1.24484797 1.13117147 3.60693201 ... 3.37017433 0.97135684 1.42774701]]
233,/home/ubuntu/MEBeauty-database/images/male/black/melodie-descoubes-o6siGr9lrwM-unsplash.jpg,4.261739130434783,[[0.92900591 0.95311666 5.54964409 ... 2.70113631 0.93731695 1.07877498]]
234,/home/ubuntu/MEBeauty-database/images/female/black/girl-1912901_1920.jpg,4.26231527093596,[[1.0247499  1.01794276 5.60463219 ... 2.20899752 0.79897918 1.37527077]]
235,/home/ubuntu/MEBeauty-database/images/female/caucasian/redheads-4606477_1920.jpg,4.265873015873016,[[1.144251   1.07679281 3.93725658 ... 2.54098219 0.96900513 1.50201063]]
236,/home/ubuntu/MEBeauty-database/images/male/hispanic/model-3827058_1920.jpg,4.2708866155157725,[[0.93533405 0.95690695 6.7680538  ... 4.51493249 1.00112486 1.06754432]]
237,/home/ubuntu/MEBeauty-database/images/male/caucasian/nikolay-vybornov-lC6f79utuKM-unsplash.jpg,4.273202614379087,[[0.89388154 0.93479423 6.31132415 ... 2.33230465 0.95166546 0.90631415]]
238,/home/ubuntu/MEBeauty-database/images/male/indian/people-3358068_1920.jpg,4.277435502502889,[[0.96560408 0.97649872 5.3708812  ... 2.96325694 0.80773991 1.17601141]]
239,/home/ubuntu/MEBeauty-database/images/male/asian/dale-alejandro-QbCiAUrFjag-unsplash.jpg,4.283950617283951,[[0.61452011 0.71437357 6.15231687 ... 2.28937387 0.70305069 0.61975317]]
240,/home/ubuntu/MEBeauty-database/images/male/indian/muhammad-murtaza-ghani-65fj5U5HQek-unsplash.jpg,4.285714285714286,[[1.01616634 1.00855202 8.48989861 ... 3.34372956 0.89115171 1.00373706]]
241,/home/ubuntu/MEBeauty-database/images/male/hispanic/mael-balland-uPgFSd7POhw-unsplash.jpg,4.285714285714286,[[0.79409169 0.85591778 5.52164637 ... 3.31942691 0.78947852 0.72379648]]
242,/home/ubuntu/MEBeauty-database/images/female/indian/girl-4656172_1920.jpg,4.286563614744352,[[1.03585081 1.02343454 4.50371417 ... 3.72310871 0.8957989  1.12748963]]
243,/home/ubuntu/MEBeauty-database/images/male/black/clem-onojeghuo-1qyw0De2XC8-unsplash.jpg,4.2903476907109495,[[0.77737627 0.84102145 5.61473053 ... 2.09705344 0.80515887 0.87270535]]
244,/home/ubuntu/MEBeauty-database/images/male/black/black-man-4699505_1920.jpg,4.292311411992263,[[0.91455249 0.94100656 4.17405284 ... 2.22684637 0.91839635 0.9235408 ]]
245,/home/ubuntu/MEBeauty-database/images/male/caucasian/nathan-dumlao-SJl7ZfClJEc-unsplash.jpg,4.29311724689876,[[1.56098185 1.35681271 5.11943882 ... 2.12720008 1.40207659 1.3613436 ]]
246,/home/ubuntu/MEBeauty-database/images/male/indian/pratik-gupta-PeG9dqAbyjE-unsplash.jpg,4.294117647058823,[[0.87581723 0.92107402 4.35518623 ... 4.19158622 0.79890947 0.89629342]]
247,/home/ubuntu/MEBeauty-database/images/male/caucasian/portrait-3059314_1920.jpg,4.296486349848331,[[0.89318451 0.93146883 4.3587043  ... 4.57894737 0.81177297 1.00047159]]
248,/home/ubuntu/MEBeauty-database/images/male/caucasian/joackim-weiler-lxX0dJQHV3w-unsplash.jpg,4.301875,[[0.48361061 0.57190335 7.95703963 ... 3.41611055 0.3195554  0.50076564]]
249,/home/ubuntu/MEBeauty-database/images/male/asian/parents-2305916_1920.jpg,4.309523809523808,[[1.12038499 1.07669789 4.92311763 ... 4.30245408 0.93723266 1.14747963]]
250,/home/ubuntu/MEBeauty-database/images/female/caucasian/jassir-jonis-yFoZ6B6KGN8-unsplash.jpg,4.314814814814815,[[0.49771893 0.65387732 4.29935769 ... 2.51574614 0.56693433 0.50809157]]
